timestamp,actual_filt_ntu,predicted_filt_ntu,residual_ntu
2026-03-22 09:00:00,0.04,0.03493826966307241,0.00506173033692759
2026-03-22 11:00:00,0.04,0.03388084820834132,0.006119151791658679
2026-03-22 13:00:00,0.04,0.04219161141726437,-0.002191611417264372
2026-03-22 15:00:00,0.04,0.04448049326585251,-0.004480493265852509
2026-03-22 17:00:00,0.04,0.04536345324265185,-0.005363453242651847
2026-03-22 19:00:00,0.04,0.04561228702133626,-0.00561228702133626
2026-03-22 21:00:00,0.04,0.045270919569520174,-0.005270919569520173
2026-03-22 23:00:00,0.04,0.04389082980626397,-0.0038908298062639707
2026-03-23 01:00:00,0.04,0.04450573119758685,-0.004505731197586849
2026-03-23 03:00:00,0.04,0.044635955191215,-0.004635955191214999
2026-03-23 05:00:00,0.04,0.04532028022411351,-0.005320280224113509
2026-03-23 07:00:00,0.05,0.036103124863850346,0.013896875136149657
2026-03-23 09:00:00,0.05,0.04577230824036083,0.00422769175963917
2026-03-23 11:00:00,0.04,0.04426258086781332,-0.004262580867813316
2026-03-23 13:00:00,0.03,0.03157807382897321,-0.0015780738289732088
2026-03-23 15:00:00,0.03,0.02398415277634406,0.006015847223655939
2026-03-23 17:00:00,0.03,0.02532008438019515,0.00467991561980485
2026-03-23 19:00:00,0.03,0.02436664064884289,0.005633359351157108
2026-03-23 21:00:00,0.03,0.02344051071041878,0.006559489289581218
2026-03-23 23:00:00,0.03,0.023970129042978447,0.006029870957021552
2026-03-24 01:00:00,0.03,0.024639669035702215,0.005360330964297784
2026-03-24 03:00:00,0.04,0.024432926766100357,0.015567073233899643
2026-03-24 05:00:00,0.04,0.033774635216859306,0.006225364783140695
2026-03-24 07:00:00,0.04,0.032661608129376,0.007338391870624003
2026-03-24 09:00:00,0.06,0.03131006707302767,0.028689932926972327
2026-03-24 11:00:00,0.04,0.0513858548446665,-0.011385854844666497
2026-03-24 13:00:00,0.04,0.03073737660060093,0.00926262339939907
2026-03-24 15:00:00,0.04,0.029783748357934823,0.010216251642065178
2026-03-24 17:00:00,0.05,0.03294015403617528,0.017059845963824725
2026-03-24 19:00:00,0.13,0.03985888748299788,0.09014111251700213
